<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
LAF,02/11/2011,21.8,21.8,21.5,21.5,135260
LAF,02/10/2011,21.5,22.0,21.5,21.8,105350
LAF,02/09/2011,22.2,22.3,21.7,22.0,176050
LAF,02/08/2011,22.5,22.5,22.0,22.0,61130
LAF,01/28/2011,22.4,22.6,22.2,22.2,90400
LAF,01/27/2011,22.7,22.7,22.3,22.4,69300
LAF,01/26/2011,22.9,22.9,22.5,22.5,132960
LAF,01/25/2011,22.0,22.9,21.8,22.3,369200
LAF,01/24/2011,22.9,23.0,21.9,21.9,464140
LAF,01/21/2011,22.5,22.5,22.5,22.5,231880
LAF,01/20/2011,21.5,21.6,21.2,21.5,123720
LAF,01/19/2011,21.5,21.8,21.3,21.3,69560
LAF,01/18/2011,22.0,22.1,21.5,21.5,145080
LAF,01/17/2011,22.0,22.5,21.9,21.9,422790
LAF,01/14/2011,21.0,21.9,21.0,21.7,270710
LAF,01/13/2011,20.9,21.6,20.9,21.4,274810
LAF,01/12/2011,20.7,20.7,20.4,20.7,46320
LAF,01/11/2011,19.9,20.6,19.6,20.1,148090
LAF,01/10/2011,20.3,20.3,19.9,20.0,69970
LAF,01/07/2011,21.0,21.0,20.4,20.4,88720
LAF,01/06/2011,20.7,20.7,20.4,20.4,67560
LAF,01/05/2011,20.6,21.0,20.6,20.6,35880
LAF,01/04/2011,21.3,21.3,20.8,21.0,64170
LAF,12/31/2010,20.9,20.9,20.3,20.8,63570
LAF,12/30/2010,20.6,20.8,20.4,20.4,87460
LAF,12/29/2010,21.1,21.6,20.6,20.6,86940
LAF,12/28/2010,21.0,21.5,20.7,21.5,72780
LAF,12/27/2010,20.8,20.8,20.0,20.7,106350
LAF,12/24/2010,20.2,20.9,20.1,20.2,167920
LAF,12/23/2010,20.8,21.1,20.2,20.3,206040
LAF,12/22/2010,21.6,21.7,21.0,21.0,194280
LAF,12/21/2010,21.6,21.9,20.8,21.6,163710
LAF,12/20/2010,21.7,21.8,21.3,21.6,793760
LAF,12/17/2010,19.9,20.8,19.9,20.8,185970
LAF,12/16/2010,20.0,20.7,19.9,19.9,207090
LAF,12/15/2010,21.8,21.8,20.7,20.7,313980
LAF,12/14/2010,22.0,22.0,20.9,21.0,349320
LAF,12/13/2010,21.9,22.0,21.6,22.0,503750
LAF,12/10/2010,20.5,21.0,20.4,21.0,515600
LAF,12/09/2010,19.2,20.1,19.1,20.1,289730
LAF,12/08/2010,19.5,20.2,19.2,19.2,329690
LAF,12/07/2010,20.0,21.6,20.0,20.2,393680
LAF,12/06/2010,19.7,20.6,19.3,20.6,606070
LAF,12/03/2010,19.7,19.7,19.4,19.7,315940
LAF,12/02/2010,18.0,18.8,17.9,18.8,233150
LAF,12/01/2010,18.0,18.4,17.7,18.0,106110
LAF,11/30/2010,18.1,18.5,18.1,18.3,258030
LAF,11/29/2010,17.0,17.7,17.0,17.7,82220
LAF,11/26/2010,17.6,17.6,16.7,17.6,176780
LAF,11/25/2010,17.3,17.8,17.2,17.3,136420
LAF,11/24/2010,16.7,17.3,16.5,17.0,25550
LAF,11/23/2010,16.4,17.1,16.4,17.0,41160
LAF,11/22/2010,16.2,16.5,16.2,16.5,101480
LAF,11/19/2010,17.1,17.2,16.6,16.9,135780
LAF,11/18/2010,16.1,16.6,16.0,16.6,73670
LAF,11/17/2010,15.2,16.1,15.2,15.9,67610
LAF,11/16/2010,16.1,16.1,15.3,15.5,174390
LAF,11/15/2010,17.1,17.1,15.9,15.9,108600
LAF,11/12/2010,17.2,17.2,16.4,16.6,203440
LAF,11/11/2010,17.7,17.8,17.2,17.2,129600
LAF,11/10/2010,17.9,18.1,17.7,17.7,55050
LAF,11/09/2010,18.2,18.2,17.7,17.7,103880
LAF,11/08/2010,18.8,18.8,18.2,18.5,84730
LAF,11/05/2010,18.3,18.5,18.1,18.3,139590
LAF,11/04/2010,17.7,18.1,17.7,18.1,136220
LAF,11/03/2010,18.0,18.0,17.6,17.7,148550
LAF,11/02/2010,18.1,18.2,17.8,18.0,116120
LAF,11/01/2010,18.4,18.5,18.1,18.1,119610
LAF,10/29/2010,18.6,18.8,18.5,18.5,143020
LAF,10/28/2010,18.5,18.8,18.3,18.4,121120
LAF,10/27/2010,19.4,19.4,18.5,18.5,154520
LAF,10/26/2010,19.2,19.9,19.2,19.3,132780
LAF,10/25/2010,17.8,19.0,17.7,19.0,138950
LAF,10/22/2010,18.5,18.9,18.2,18.3,276030
LAF,10/21/2010,19.0,19.1,18.4,18.7,166740
LAF,10/20/2010,19.8,19.8,18.7,18.7,154700
LAF,10/19/2010,20.1,20.4,19.5,19.7,99560
LAF,10/18/2010,20.5,20.9,20.1,20.1,613360
LAF,10/15/2010,19.5,20.2,19.4,20.1,273250
LAF,10/14/2010,19.9,19.9,19.3,19.3,155650
LAF,10/13/2010,19.6,19.8,19.4,19.8,74720
LAF,10/12/2010,19.7,19.9,19.6,19.6,186090
LAF,10/11/2010,19.6,19.9,19.5,19.8,81320
LAF,10/08/2010,19.3,19.9,19.2,19.7,347280
LAF,10/07/2010,19.2,19.6,18.8,19.3,326090
LAF,10/06/2010,19.0,19.7,18.8,19.2,150670
LAF,10/05/2010,17.9,19.0,17.9,19.0,151710
LAF,10/04/2010,18.8,18.9,18.0,18.1,341470
LAF,10/01/2010,19.4,19.4,18.9,18.9,179540
LAF,09/30/2010,19.2,19.4,18.8,19.1,176790
LAF,09/29/2010,19.8,19.9,19.1,19.3,126600
LAF,09/28/2010,20.2,20.2,19.6,19.8,255910
LAF,09/27/2010,18.6,19.5,18.5,19.5,635130
LAF,09/24/2010,18.4,19.0,18.3,18.6,297200
LAF,09/23/2010,19.5,19.5,18.4,18.6,142830
LAF,09/22/2010,19.6,20.0,19.3,19.4,94290
LAF,09/21/2010,19.9,20.2,19.5,19.6,114950
LAF,09/20/2010,21.1,21.1,20.1,20.3,152910
LAF,09/17/2010,19.3,20.3,19.3,20.3,237090
LAF,09/16/2010,19.0,19.7,19.0,19.3,94990
LAF,09/15/2010,20.3,20.3,19.7,19.7,402450
LAF,09/14/2010,19.3,19.3,19.3,19.3,45700
LAF,09/13/2010,18.4,18.4,18.3,18.4,197670
LAF,09/10/2010,18.6,19.1,17.5,17.5,347940
LAF,09/09/2010,17.5,18.2,17.3,18.2,163870
LAF,09/08/2010,17.0,17.4,17.0,17.4,36150
LAF,09/07/2010,17.9,18.1,17.5,17.7,91930
LAF,09/06/2010,18.2,18.6,18.1,18.1,92150
LAF,09/01/2010,17.9,18.1,17.4,17.8,112430
LAF,08/31/2010,17.4,18.1,17.4,17.9,116520
LAF,08/30/2010,17.4,17.4,17.4,17.4,44030
LAF,08/27/2010,16.4,16.6,16.0,16.6,81410
LAF,08/26/2010,16.0,16.5,15.8,16.3,51750
LAF,08/25/2010,16.8,16.8,16.0,16.0,96920
LAF,08/24/2010,17.1,17.1,16.8,16.8,76810
LAF,08/23/2010,17.5,17.7,17.3,17.7,31780
LAF,08/20/2010,17.8,17.9,17.1,17.9,80740
LAF,08/19/2010,17.5,17.9,17.4,17.5,46730
LAF,08/18/2010,17.4,18.0,17.4,17.5,187860
LAF,08/17/2010,17.0,17.4,17.0,17.2,25330
LAF,08/16/2010,16.9,17.3,16.9,17.3,59610
LAF,08/13/2010,15.9,16.5,15.9,16.5,44350
LAF,08/12/2010,16.7,17.2,16.5,16.5,51770
LAF,08/11/2010,17.3,17.3,16.8,17.3,83180
LAF,08/10/2010,17.4,17.4,17.0,16.9,88910
LAF,08/09/2010,17.8,17.8,17.2,17.8,76520
LAF,08/06/2010,18.4,18.4,18.1,18.1,81120
LAF,08/05/2010,19.1,19.1,18.4,18.5,56150
LAF,08/04/2010,18.6,18.8,18.4,18.7,43950
LAF,08/03/2010,19.3,19.3,18.7,18.8,64820
LAF,08/02/2010,18.6,19.3,18.6,19.3,22250
LAF,07/30/2010,18.4,19.1,18.4,19.1,111750
LAF,07/29/2010,18.2,18.9,18.2,18.3,92680
LAF,07/28/2010,19.6,19.6,18.6,18.6,167350
LAF,07/27/2010,19.6,19.8,19.2,19.6,109220
LAF,07/26/2010,20.1,20.2,19.8,20.0,145500
LAF,07/23/2010,20.5,20.5,19.9,20.0,196820
LAF,07/22/2010,20.1,20.6,19.8,20.4,368870
LAF,07/21/2010,19.1,20.0,19.1,20.0,408770
LAF,07/20/2010,19.7,19.7,19.1,19.1,110510
LAF,07/19/2010,18.9,19.5,18.9,19.5,124930
LAF,07/16/2010,18.7,19.1,18.6,19.1,41780
LAF,07/15/2010,19.3,19.3,19.0,19.0,96650
LAF,07/14/2010,19.7,19.7,19.1,19.2,43330
LAF,07/13/2010,19.3,19.5,19.2,19.4,84490
LAF,07/12/2010,18.8,18.9,18.6,18.9,64460
LAF,07/09/2010,18.6,18.9,18.5,18.5,36260
LAF,07/08/2010,18.3,18.8,18.3,18.5,117020
LAF,07/07/2010,19.0,19.0,18.3,18.3,106390
LAF,07/06/2010,19.0,19.0,18.4,18.6,99740
LAF,07/05/2010,19.5,19.5,18.8,19.0,37930
LAF,07/02/2010,18.6,19.0,18.6,19.0,89750
LAF,07/01/2010,18.9,19.2,18.6,18.6,159350
LAF,06/30/2010,18.8,19.1,18.7,18.9,156660
LAF,06/29/2010,19.9,20.1,19.5,19.5,55470
LAF,06/28/2010,19.4,19.5,19.2,19.2,63630
LAF,06/25/2010,19.5,20.1,19.3,19.3,158380
LAF,06/24/2010,20.7,20.8,20.2,20.2,355180
LAF,06/23/2010,19.5,20.3,19.4,20.3,350300
LAF,06/22/2010,19.7,20.2,19.4,19.4,147270
LAF,06/21/2010,19.2,20.1,19.2,20.1,343360
LAF,06/18/2010,19.6,20.0,19.2,19.2,183710
LAF,06/17/2010,19.6,20.2,19.6,19.7,157210
LAF,06/16/2010,20.0,20.2,19.8,20.0,161060
LAF,06/15/2010,20.2,20.2,19.5,19.8,156240
LAF,06/14/2010,19.5,20.2,19.3,20.2,267370
LAF,06/11/2010,19.3,19.6,18.8,19.3,292300
LAF,06/10/2010,18.6,19.2,18.6,18.7,30030
LAF,06/09/2010,19.4,19.4,18.5,19.1,104490
LAF,06/08/2010,17.6,18.8,17.6,18.8,152570
LAF,06/07/2010,18.3,18.6,18.1,18.1,230120
LAF,06/04/2010,19.7,19.7,19.0,19.0,133810
LAF,06/03/2010,20.3,20.3,19.6,19.7,183760
LAF,06/02/2010,20.2,20.7,19.7,20.1,583680
LAF,06/01/2010,19.5,19.7,18.9,19.7,282340
LAF,05/31/2010,18.8,18.8,18.4,18.8,199420
LAF,05/28/2010,17.9,17.9,17.8,17.9,217770
LAF,05/27/2010,17.1,17.2,16.8,17.1,72140
LAF,05/26/2010,16.7,17.0,16.7,17.0,82280
LAF,05/25/2010,16.5,16.7,16.4,16.5,119630
LAF,05/24/2010,17.5,17.5,16.5,16.5,87830
LAF,05/21/2010,16.9,17.0,16.9,16.9,155060
LAF,05/20/2010,16.9,18.0,16.9,17.8,77650
LAF,05/19/2010,19.1,19.1,17.8,17.8,145980
LAF,05/18/2010,18.3,18.5,18.2,18.2,69130
LAF,05/17/2010,18.5,19.2,18.4,18.6,191960
LAF,05/14/2010,18.8,18.8,18.1,18.3,147380
LAF,05/13/2010,19.1,19.2,18.3,18.4,107100
LAF,05/12/2010,20.1,20.1,19.1,19.1,242340
LAF,05/11/2010,20.6,20.6,19.8,20.1,266860
LAF,05/10/2010,20.5,20.5,19.7,19.7,236260
LAF,05/07/2010,20.4,20.4,19.5,19.6,307910
LAF,05/06/2010,19.8,20.4,19.3,20.4,334460
LAF,05/05/2010,20.4,20.6,19.4,19.4,351710
LAF,05/04/2010,20.6,20.6,20.0,20.4,348750
LAF,04/29/2010,20.3,20.4,19.9,19.9,390780
LAF,04/28/2010,20.6,20.7,20.3,20.3,182850
LAF,04/27/2010,21.1,21.1,20.4,20.7,217570
LAF,04/26/2010,20.7,21.4,20.7,20.5,345630
LAF,04/22/2010,20.8,21.5,20.4,20.4,375300
LAF,04/21/2010,22.4,22.4,21.4,21.4,313130
LAF,04/20/2010,21.7,22.5,20.9,22.4,617210
LAF,04/19/2010,21.7,22.0,21.6,21.6,695880
LAF,04/16/2010,22.9,22.9,22.5,22.7,1084340
LAF,04/15/2010,21.6,21.9,21.4,21.9,117400
LAF,04/14/2010,20.5,20.9,20.1,20.9,345830
LAF,04/13/2010,20.8,21.0,19.8,19.9,354350
LAF,04/12/2010,20.3,21.7,20.3,20.8,437980
LAF,04/09/2010,22.1,22.4,21.0,21.0,420170
LAF,04/08/2010,22.7,22.8,22.1,22.1,629910
LAF,04/07/2010,22.5,23.3,21.8,23.2,406890
LAF,04/06/2010,23.9,24.2,22.5,22.5,441510
LAF,04/05/2010,23.1,23.2,22.8,23.2,276830
LAF,04/02/2010,21.6,22.1,21.4,22.1,586970
LAF,04/01/2010,20.9,22.1,20.5,21.1,434500
LAF,03/31/2010,21.5,22.5,20.8,21.5,802250
LAF,03/30/2010,20.3,21.5,20.3,21.5,809860
LAF,03/29/2010,21.2,21.9,20.5,20.5,436980
LAF,03/26/2010,19.9,21.2,19.9,21.2,684240
LAF,03/25/2010,19.8,20.5,18.6,20.2,522100
LAF,03/24/2010,18.8,19.5,18.5,19.5,582160
LAF,03/23/2010,17.7,18.6,17.6,18.6,1006820
LAF,03/22/2010,17.7,17.7,17.6,17.7,651050
LAF,03/19/2010,16.9,16.9,16.8,16.9,516270
LAF,03/18/2010,15.8,16.1,15.3,16.1,241160
LAF,03/17/2010,15.7,16.4,15.4,15.4,263990
LAF,03/16/2010,16.2,16.8,16.1,16.1,426120
LAF,03/15/2010,16.2,17.0,16.2,16.9,427540
LAF,03/12/2010,15.8,16.3,15.5,16.2,388550
LAF,03/11/2010,16.2,16.2,15.6,16.2,189310
LAF,03/10/2010,15.3,16.2,14.9,16.2,439090
LAF,03/09/2010,15.8,16.0,15.3,15.5,274690
LAF,03/08/2010,15.1,15.3,15.0,15.3,442210
LAF,03/05/2010,14.0,14.6,14.0,14.6,511010
LAF,03/04/2010,13.9,13.9,13.9,13.9,58330
LAF,03/03/2010,13.2,13.2,13.2,13.2,108600
LAF,03/02/2010,12.7,12.8,12.5,12.6,79240
LAF,03/01/2010,12.4,13.0,12.4,12.7,67820
LAF,02/26/2010,12.0,12.4,11.9,12.4,147970
LAF,02/25/2010,12.1,12.1,11.8,11.8,28760
LAF,02/24/2010,11.7,11.8,11.6,11.7,22050
LAF,02/23/2010,11.9,12.0,11.7,11.7,56870
LAF,02/22/2010,12.4,12.4,12.1,12.2,24480
LAF,02/12/2010,12.1,12.5,12.1,12.2,40580
LAF,02/11/2010,12.1,12.2,12.0,12.1,15360
LAF,02/10/2010,11.6,12.0,11.6,12.0,23710
LAF,02/09/2010,12.0,12.0,11.5,11.6,138900
LAF,02/08/2010,11.7,12.2,11.7,11.9,19310
LAF,02/05/2010,12.1,12.6,12.0,12.0,90820
LAF,02/04/2010,12.4,12.7,12.4,12.5,81090
LAF,02/03/2010,12.3,12.6,12.1,12.1,115880
LAF,02/02/2010,13.3,13.3,12.4,12.4,89480
LAF,02/01/2010,12.2,12.8,12.2,12.8,77300
LAF,01/29/2010,13.1,13.1,12.2,12.2,89040
LAF,01/28/2010,13.5,13.5,12.7,12.7,61080
LAF,01/27/2010,13.6,13.6,12.9,13.1,144010
LAF,01/26/2010,13.1,13.6,13.1,13.6,89690
LAF,01/25/2010,12.2,13.0,12.1,13.0,92550
LAF,01/22/2010,12.5,12.7,12.1,12.5,90170
LAF,01/21/2010,13.1,13.4,12.5,12.5,83340
LAF,01/20/2010,14.2,14.2,13.2,13.2,151100
LAF,01/19/2010,13.5,14.1,13.5,13.9,31290
LAF,01/18/2010,14.3,14.3,13.8,13.8,37930
LAF,01/15/2010,14.3,14.8,14.1,14.5,182140
LAF,01/14/2010,14.2,14.5,14.1,14.5,468190
LAF,01/13/2010,13.3,14.2,13.1,13.8,141420
LAF,01/12/2010,14.5,14.5,13.8,13.8,78710
LAF,01/11/2010,14.5,15.2,14.4,14.5,155730
LAF,01/08/2010,15.1,15.1,14.6,15.1,378110
LAF,01/07/2010,13.6,14.4,13.6,14.4,134490
LAF,01/06/2010,13.2,13.8,13.2,13.7,70770
LAF,01/05/2010,14.3,14.3,13.8,13.8,138000
LAF,01/04/2010,13.4,13.6,13.4,13.6,53690
LAF,12/31/2009,13.6,13.6,13.0,13.0,98370
LAF,12/30/2009,12.7,13.3,12.7,13.1,205160
LAF,12/29/2009,13.2,13.2,12.7,12.7,49370
LAF,12/28/2009,13.1,13.5,12.9,13.4,77390
LAF,12/25/2009,12.0,12.9,12.0,12.9,105760
LAF,12/24/2009,12.0,12.3,11.8,12.3,52550
LAF,12/23/2009,12.0,12.5,11.9,11.9,60810
LAF,12/22/2009,12.3,12.3,12.2,12.3,119870
LAF,12/21/2009,11.6,11.7,11.6,11.7,44780
LAF,12/18/2009,11.0,11.2,11.0,11.2,27490
LAF,12/17/2009,10.7,10.8,10.7,10.7,86720
LAF,12/16/2009,11.4,11.5,11.2,11.2,97780
LAF,12/15/2009,12.5,12.5,11.8,11.8,72090
LAF,12/14/2009,12.8,13.3,12.3,12.4,81710
LAF,12/11/2009,12.9,12.9,12.8,12.8,46960
LAF,12/10/2009,13.5,14.3,13.5,13.5,204610
LAF,12/09/2009,14.2,14.2,14.2,14.2,27900
LAF,12/08/2009,15.0,15.0,14.9,14.9,126190
LAF,12/07/2009,15.4,15.7,15.2,15.6,82860
LAF,12/04/2009,15.0,15.2,14.6,15.0,185690
LAF,12/03/2009,14.4,14.5,13.3,14.5,114380
LAF,12/02/2009,14.0,15.0,13.9,13.9,218670
LAF,12/01/2009,14.6,14.6,14.6,14.6,68730
LAF,11/30/2009,13.6,14.0,13.5,14.0,131900
LAF,11/27/2009,12.3,13.5,12.3,13.4,157770
LAF,11/26/2009,12.9,12.9,12.9,12.9,22360
LAF,11/25/2009,13.7,14.2,13.5,13.5,60510
LAF,11/24/2009,14.2,14.5,14.1,14.1,60980
LAF,11/23/2009,15.4,15.4,14.6,14.6,92720
LAF,11/20/2009,15.4,15.9,15.1,15.2,44740
LAF,11/19/2009,15.6,15.7,15.5,15.7,107620
LAF,11/18/2009,15.0,15.6,15.0,15.5,102900
LAF,11/17/2009,15.6,15.6,15.1,15.1,46390
LAF,11/16/2009,15.0,15.6,15.0,15.3,100520
LAF,11/13/2009,15.0,15.4,15.0,15.1,77010
LAF,11/12/2009,14.6,15.3,14.5,15.3,135620
LAF,11/11/2009,14.0,14.7,13.6,14.6,101490
LAF,11/10/2009,14.7,14.7,14.2,14.2,132900
LAF,11/09/2009,15.0,15.4,14.9,14.9,58570
LAF,11/06/2009,16.2,16.8,15.6,15.6,142490
LAF,11/05/2009,16.0,16.2,15.4,16.2,149460
LAF,11/04/2009,15.5,16.7,15.5,15.5,155160
LAF,11/03/2009,16.5,16.5,16.3,16.3,60110
LAF,11/02/2009,17.1,17.1,17.1,17.1,41340
LAF,10/30/2009,18.3,18.3,17.9,18.0,294380
LAF,10/29/2009,17.1,17.4,16.5,17.4,336740
LAF,10/28/2009,16.6,16.6,16.6,16.6,78840
LAF,10/27/2009,15.7,16.4,15.6,15.8,217630
LAF,10/26/2009,16.7,17.5,16.4,16.4,314950
LAF,10/23/2009,17.7,18.2,17.3,17.3,371090
LAF,10/22/2009,18.9,18.9,18.0,18.2,219330
LAF,10/21/2009,18.0,19.5,18.0,18.9,193060
LAF,10/20/2009,18.4,18.9,17.9,18.9,342770
LAF,10/19/2009,18.3,18.7,17.8,18.0,404990
LAF,10/16/2009,19.6,20.1,18.7,18.7,452420
LAF,10/15/2009,19.6,19.6,19.3,19.6,647190
LAF,10/14/2009,18.5,18.7,17.8,18.7,447360
LAF,10/13/2009,16.2,17.8,16.2,17.8,394060
LAF,10/12/2009,16.9,17.0,16.8,17.0,301490
LAF,10/09/2009,16.2,16.2,15.8,16.2,521560
LAF,10/08/2009,14.8,15.5,14.8,15.5,253500
LAF,10/07/2009,15.1,15.1,14.7,14.8,173090
LAF,10/06/2009,14.7,15.1,14.3,14.6,166660
LAF,10/05/2009,15.0,15.5,14.3,14.7,132040
LAF,10/02/2009,14.9,15.0,14.9,14.9,366790
LAF,10/01/2009,14.4,15.6,14.4,15.6,401770
LAF,09/30/2009,15.6,15.7,14.9,14.9,792540
LAF,09/29/2009,15.6,15.6,15.6,15.6,97650
LAF,09/28/2009,14.9,14.9,14.9,14.9,89340
LAF,09/25/2009,14.1,14.3,13.8,14.3,376020
LAF,09/24/2009,13.6,13.8,13.0,13.7,765500
LAF,09/23/2009,13.0,13.1,13.0,13.1,297520
LAF,09/22/2009,11.9,12.5,11.9,12.5,384320
LAF,09/21/2009,12.2,12.4,11.8,11.9,316830
LAF,09/18/2009,12.6,12.6,12.2,12.2,198260
LAF,09/17/2009,12.7,12.7,12.2,12.6,185480
LAF,09/16/2009,12.8,12.8,12.4,12.4,475410
LAF,09/15/2009,13.0,13.0,12.5,13.0,1085280
LAF,09/14/2009,12.4,12.4,12.4,12.4,184080
LAF,09/11/2009,11.4,11.8,11.4,11.8,399180
LAF,09/10/2009,11.6,11.6,11.3,11.3,176180
LAF,09/09/2009,11.1,11.5,11.1,11.5,369090
LAF,09/08/2009,11.1,11.5,11.0,11.4,225390
LAF,09/07/2009,10.9,11.3,10.9,11.0,232330
LAF,09/04/2009,11.7,11.7,11.2,11.3,535970
LAF,09/03/2009,10.6,11.2,10.6,11.2,514450
LAF,09/01/2009,10.7,11.1,10.6,10.7,344830
LAF,08/31/2009,11.1,11.1,10.5,11.1,597070
LAF,08/28/2009,10.6,10.6,10.6,10.6,104730
LAF,08/27/2009,10.1,10.1,10.0,10.1,334990
LAF,08/26/2009,9.3,9.7,9.3,9.7,313170
LAF,08/25/2009,9.3,9.4,9.2,9.3,98800
LAF,08/24/2009,9.3,9.4,9.3,9.3,112900
LAF,08/21/2009,9.4,9.7,9.3,9.4,99750
LAF,08/20/2009,9.4,9.4,9.2,9.3,73710
LAF,08/19/2009,9.1,9.3,9.1,9.3,116710
