Unacceptable,Very High,Very High,5 or More,4,Medium,Medium
Unacceptable,Very High,Very High,5 or More,4,Medium,High
Unacceptable,Very High,Very High,5 or More,4,Big,Low
Unacceptable,Very High,Very High,5 or More,4,Big,Medium
Unacceptable,Very High,Very High,5 or More,4,Big,High
Unacceptable,Very High,Very High,5 or More,5 or More,Small,Low
Unacceptable,Very High,Very High,5 or More,5 or More,Small,Medium
Unacceptable,Very High,Very High,5 or More,5 or More,Small,High
Unacceptable,Very High,Very High,5 or More,5 or More,Medium,Low
Unacceptable,Very High,Very High,5 or More,5 or More,Medium,Medium
Unacceptable,Very High,Very High,5 or More,5 or More,Medium,High
Unacceptable,Very High,Very High,5 or More,5 or More,Big,Low
Unacceptable,Very High,Very High,5 or More,5 or More,Big,Medium
Unacceptable,Very High,Very High,5 or More,5 or More,Big,High
Unacceptable,Very High,High,2,2,Small,Low
Unacceptable,Very High,High,2,2,Small,Medium
Unacceptable,Very High,High,2,2,Small,High
Unacceptable,Very High,High,2,2,Medium,Low
Unacceptable,Very High,High,2,2,Medium,Medium
Unacceptable,Very High,High,2,2,Medium,High
Unacceptable,Very High,High,2,2,Big,Low
Unacceptable,Very High,High,2,2,Big,Medium
Unacceptable,Very High,High,2,2,Big,High
Unacceptable,Very High,High,2,4,Small,Low
Unacceptable,Very High,High,2,4,Small,Medium
Unacceptable,Very High,High,2,4,Small,High
Unacceptable,Very High,High,2,4,Medium,Low
Unacceptable,Very High,High,2,4,Medium,Medium
Unacceptable,Very High,High,2,4,Medium,High
Unacceptable,Very High,High,2,4,Big,Low
Unacceptable,Very High,High,2,4,Big,Medium
Unacceptable,Very High,High,2,4,Big,High
Unacceptable,Very High,High,2,5 or More,Small,Low
Unacceptable,Very High,High,2,5 or More,Small,Medium
Unacceptable,Very High,High,2,5 or More,Small,High
Unacceptable,Very High,High,2,5 or More,Medium,Low
Unacceptable,Very High,High,2,5 or More,Medium,Medium
Unacceptable,Very High,High,2,5 or More,Medium,High
Unacceptable,Very High,High,2,5 or More,Big,Low
Unacceptable,Very High,High,2,5 or More,Big,Medium
Unacceptable,Very High,High,2,5 or More,Big,High
Unacceptable,Very High,High,3,2,Small,Low
Unacceptable,Very High,High,3,2,Small,Medium
Unacceptable,Very High,High,3,2,Small,High
Unacceptable,Very High,High,3,2,Medium,Low
Unacceptable,Very High,High,3,2,Medium,Medium
Unacceptable,Very High,High,3,2,Medium,High
Unacceptable,Very High,High,3,2,Big,Low
Unacceptable,Very High,High,3,2,Big,Medium
Unacceptable,Very High,High,3,2,Big,High
Unacceptable,Very High,High,3,4,Small,Low
Unacceptable,Very High,High,3,4,Small,Medium
Unacceptable,Very High,High,3,4,Small,High
Unacceptable,Very High,High,3,4,Medium,Low
Unacceptable,Very High,High,3,4,Medium,Medium
Unacceptable,Very High,High,3,4,Medium,High
Unacceptable,Very High,High,3,4,Big,Low
Unacceptable,Very High,High,3,4,Big,Medium
Unacceptable,Very High,High,3,4,Big,High
Unacceptable,Very High,High,3,5 or More,Small,Low
Unacceptable,Very High,High,3,5 or More,Small,Medium
Unacceptable,Very High,High,3,5 or More,Small,High
Unacceptable,Very High,High,3,5 or More,Medium,Low
Unacceptable,Very High,High,3,5 or More,Medium,Medium
Unacceptable,Very High,High,3,5 or More,Medium,High
Unacceptable,Very High,High,3,5 or More,Big,Low
Unacceptable,Very High,High,3,5 or More,Big,Medium
Unacceptable,Very High,High,3,5 or More,Big,High
Unacceptable,Very High,High,4,2,Small,Low
Unacceptable,Very High,High,4,2,Small,Medium
Unacceptable,Very High,High,4,2,Small,High
Unacceptable,Very High,High,4,2,Medium,Low
Unacceptable,Very High,High,4,2,Medium,Medium
Unacceptable,Very High,High,4,2,Medium,High
Unacceptable,Very High,High,4,2,Big,Low
Unacceptable,Very High,High,4,2,Big,Medium
Unacceptable,Very High,High,4,2,Big,High
Unacceptable,Very High,High,4,4,Small,Low
Unacceptable,Very High,High,4,4,Small,Medium
Unacceptable,Very High,High,4,4,Small,High
Unacceptable,Very High,High,4,4,Medium,Low
Unacceptable,Very High,High,4,4,Medium,Medium
Unacceptable,Very High,High,4,4,Medium,High
Unacceptable,Very High,High,4,4,Big,Low
Unacceptable,Very High,High,4,4,Big,Medium
Unacceptable,Very High,High,4,4,Big,High
Unacceptable,Very High,High,4,5 or More,Small,Low
Unacceptable,Very High,High,4,5 or More,Small,Medium
Unacceptable,Very High,High,4,5 or More,Small,High
Unacceptable,Very High,High,4,5 or More,Medium,Low
Unacceptable,Very High,High,4,5 or More,Medium,Medium
Unacceptable,Very High,High,4,5 or More,Medium,High
Unacceptable,Very High,High,4,5 or More,Big,Low
Unacceptable,Very High,High,4,5 or More,Big,Medium
Unacceptable,Very High,High,4,5 or More,Big,High
Unacceptable,Very High,High,5 or More,2,Small,Low
Unacceptable,Very High,High,5 or More,2,Small,Medium
Unacceptable,Very High,High,5 or More,2,Small,High
Unacceptable,Very High,High,5 or More,2,Medium,Low
Unacceptable,Very High,High,5 or More,2,Medium,Medium
Unacceptable,Very High,High,5 or More,2,Medium,High
Unacceptable,Very High,High,5 or More,2,Big,Low
Unacceptable,Very High,High,5 or More,2,Big,Medium
Unacceptable,Very High,High,5 or More,2,Big,High
Unacceptable,Very High,High,5 or More,4,Small,Low
Unacceptable,Very High,High,5 or More,4,Small,Medium
Unacceptable,Very High,High,5 or More,4,Small,High
Unacceptable,Very High,High,5 or More,4,Medium,Low
Unacceptable,Very High,High,5 or More,4,Medium,Medium
Unacceptable,Very High,High,5 or More,4,Medium,High
Unacceptable,Very High,High,5 or More,4,Big,Low
Unacceptable,Very High,High,5 or More,4,Big,Medium
Unacceptable,Very High,High,5 or More,4,Big,High
Unacceptable,Very High,High,5 or More,5 or More,Small,Low
Unacceptable,Very High,High,5 or More,5 or More,Small,Medium
Unacceptable,Very High,High,5 or More,5 or More,Small,High
Unacceptable,Very High,High,5 or More,5 or More,Medium,Low
Unacceptable,Very High,High,5 or More,5 or More,Medium,Medium
Unacceptable,Very High,High,5 or More,5 or More,Medium,High
Unacceptable,Very High,High,5 or More,5 or More,Big,Low
Unacceptable,Very High,High,5 or More,5 or More,Big,Medium
Unacceptable,Very High,High,5 or More,5 or More,Big,High
Unacceptable,Very High,Medium,2,2,Small,Low
Unacceptable,Very High,Medium,2,2,Small,Medium
Unacceptable,Very High,Medium,2,2,Small,High
Unacceptable,Very High,Medium,2,2,Medium,Low
Unacceptable,Very High,Medium,2,2,Medium,Medium
Unacceptable,Very High,Medium,2,2,Medium,High
Unacceptable,Very High,Medium,2,2,Big,Low
Unacceptable,Very High,Medium,2,2,Big,Medium
Unacceptable,Very High,Medium,2,2,Big,High
Unacceptable,Very High,Medium,2,4,Small,Low
Unacceptable,Very High,Medium,2,4,Small,Medium
Acceptable,Very High,Medium,2,4,Small,High
Unacceptable,Very High,Medium,2,4,Medium,Low
Unacceptable,Very High,Medium,2,4,Medium,Medium
Acceptable,Very High,Medium,2,4,Medium,High
Unacceptable,Very High,Medium,2,4,Big,Low
Acceptable,Very High,Medium,2,4,Big,Medium
Acceptable,Very High,Medium,2,4,Big,High
Unacceptable,Very High,Medium,2,5 or More,Small,Low
Unacceptable,Very High,Medium,2,5 or More,Small,Medium
Unacceptable,Very High,Medium,2,5 or More,Small,High
Unacceptable,Very High,Medium,2,5 or More,Medium,Low
Unacceptable,Very High,Medium,2,5 or More,Medium,Medium
Acceptable,Very High,Medium,2,5 or More,Medium,High
Unacceptable,Very High,Medium,2,5 or More,Big,Low
Acceptable,Very High,Medium,2,5 or More,Big,Medium
Acceptable,Very High,Medium,2,5 or More,Big,High
Unacceptable,Very High,Medium,3,2,Small,Low
Unacceptable,Very High,Medium,3,2,Small,Medium
Unacceptable,Very High,Medium,3,2,Small,High
Unacceptable,Very High,Medium,3,2,Medium,Low
Unacceptable,Very High,Medium,3,2,Medium,Medium
Unacceptable,Very High,Medium,3,2,Medium,High
Unacceptable,Very High,Medium,3,2,Big,Low
Unacceptable,Very High,Medium,3,2,Big,Medium
Unacceptable,Very High,Medium,3,2,Big,High
Unacceptable,Very High,Medium,3,4,Small,Low
Unacceptable,Very High,Medium,3,4,Small,Medium
Acceptable,Very High,Medium,3,4,Small,High
Unacceptable,Very High,Medium,3,4,Medium,Low
Unacceptable,Very High,Medium,3,4,Medium,Medium
Acceptable,Very High,Medium,3,4,Medium,High
Unacceptable,Very High,Medium,3,4,Big,Low
Acceptable,Very High,Medium,3,4,Big,Medium
Acceptable,Very High,Medium,3,4,Big,High
Unacceptable,Very High,Medium,3,5 or More,Small,Low
Unacceptable,Very High,Medium,3,5 or More,Small,Medium
Acceptable,Very High,Medium,3,5 or More,Small,High
Unacceptable,Very High,Medium,3,5 or More,Medium,Low
Acceptable,Very High,Medium,3,5 or More,Medium,Medium
Acceptable,Very High,Medium,3,5 or More,Medium,High
Unacceptable,Very High,Medium,3,5 or More,Big,Low
Acceptable,Very High,Medium,3,5 or More,Big,Medium
Acceptable,Very High,Medium,3,5 or More,Big,High
Unacceptable,Very High,Medium,4,2,Small,Low
Unacceptable,Very High,Medium,4,2,Small,Medium
Unacceptable,Very High,Medium,4,2,Small,High
Unacceptable,Very High,Medium,4,2,Medium,Low
Unacceptable,Very High,Medium,4,2,Medium,Medium
Unacceptable,Very High,Medium,4,2,Medium,High
Unacceptable,Very High,Medium,4,2,Big,Low
Unacceptable,Very High,Medium,4,2,Big,Medium
Unacceptable,Very High,Medium,4,2,Big,High
Unacceptable,Very High,Medium,4,4,Small,Low
Unacceptable,Very High,Medium,4,4,Small,Medium
Acceptable,Very High,Medium,4,4,Small,High
Unacceptable,Very High,Medium,4,4,Medium,Low
Acceptable,Very High,Medium,4,4,Medium,Medium
Acceptable,Very High,Medium,4,4,Medium,High
Unacceptable,Very High,Medium,4,4,Big,Low
Acceptable,Very High,Medium,4,4,Big,Medium
Acceptable,Very High,Medium,4,4,Big,High
Unacceptable,Very High,Medium,4,5 or More,Small,Low
Unacceptable,Very High,Medium,4,5 or More,Small,Medium
Acceptable,Very High,Medium,4,5 or More,Small,High
Unacceptable,Very High,Medium,4,5 or More,Medium,Low
Acceptable,Very High,Medium,4,5 or More,Medium,Medium
Acceptable,Very High,Medium,4,5 or More,Medium,High
Unacceptable,Very High,Medium,4,5 or More,Big,Low
Acceptable,Very High,Medium,4,5 or More,Big,Medium
Acceptable,Very High,Medium,4,5 or More,Big,High
Unacceptable,Very High,Medium,5 or More,2,Small,Low
Unacceptable,Very High,Medium,5 or More,2,Small,Medium
Unacceptable,Very High,Medium,5 or More,2,Small,High
Unacceptable,Very High,Medium,5 or More,2,Medium,Low
Unacceptable,Very High,Medium,5 or More,2,Medium,Medium
Unacceptable,Very High,Medium,5 or More,2,Medium,High
Unacceptable,Very High,Medium,5 or More,2,Big,Low
Unacceptable,Very High,Medium,5 or More,2,Big,Medium
Unacceptable,Very High,Medium,5 or More,2,Big,High
Unacceptable,Very High,Medium,5 or More,4,Small,Low
Unacceptable,Very High,Medium,5 or More,4,Small,Medium
Acceptable,Very High,Medium,5 or More,4,Small,High
Unacceptable,Very High,Medium,5 or More,4,Medium,Low
Acceptable,Very High,Medium,5 or More,4,Medium,Medium
Acceptable,Very High,Medium,5 or More,4,Medium,High
Unacceptable,Very High,Medium,5 or More,4,Big,Low
Acceptable,Very High,Medium,5 or More,4,Big,Medium
Acceptable,Very High,Medium,5 or More,4,Big,High
Unacceptable,Very High,Medium,5 or More,5 or More,Small,Low
Unacceptable,Very High,Medium,5 or More,5 or More,Small,Medium
Acceptable,Very High,Medium,5 or More,5 or More,Small,High
Unacceptable,Very High,Medium,5 or More,5 or More,Medium,Low
Acceptable,Very High,Medium,5 or More,5 or More,Medium,Medium
Acceptable,Very High,Medium,5 or More,5 or More,Medium,High
Unacceptable,Very High,Medium,5 or More,5 or More,Big,Low
Acceptable,Very High,Medium,5 or More,5 or More,Big,Medium
Acceptable,Very High,Medium,5 or More,5 or More,Big,High
Unacceptable,Very High,Low,2,2,Small,Low
Unacceptable,Very High,Low,2,2,Small,Medium
Unacceptable,Very High,Low,2,2,Small,High
Unacceptable,Very High,Low,2,2,Medium,Low
Unacceptable,Very High,Low,2,2,Medium,Medium
Unacceptable,Very High,Low,2,2,Medium,High
Unacceptable,Very High,Low,2,2,Big,Low
Unacceptable,Very High,Low,2,2,Big,Medium
Unacceptable,Very High,Low,2,2,Big,High
Unacceptable,Very High,Low,2,4,Small,Low
Unacceptable,Very High,Low,2,4,Small,Medium
Acceptable,Very High,Low,2,4,Small,High
Unacceptable,Very High,Low,2,4,Medium,Low
Unacceptable,Very High,Low,2,4,Medium,Medium
Acceptable,Very High,Low,2,4,Medium,High
Unacceptable,Very High,Low,2,4,Big,Low
Acceptable,Very High,Low,2,4,Big,Medium
Acceptable,Very High,Low,2,4,Big,High
Unacceptable,Very High,Low,2,5 or More,Small,Low
Unacceptable,Very High,Low,2,5 or More,Small,Medium
Unacceptable,Very High,Low,2,5 or More,Small,High
Unacceptable,Very High,Low,2,5 or More,Medium,Low
Unacceptable,Very High,Low,2,5 or More,Medium,Medium
Acceptable,Very High,Low,2,5 or More,Medium,High
Unacceptable,Very High,Low,2,5 or More,Big,Low
Acceptable,Very High,Low,2,5 or More,Big,Medium
Acceptable,Very High,Low,2,5 or More,Big,High
Unacceptable,Very High,Low,3,2,Small,Low
Unacceptable,Very High,Low,3,2,Small,Medium
Unacceptable,Very High,Low,3,2,Small,High
Unacceptable,Very High,Low,3,2,Medium,Low
Unacceptable,Very High,Low,3,2,Medium,Medium
Unacceptable,Very High,Low,3,2,Medium,High
Unacceptable,Very High,Low,3,2,Big,Low
Unacceptable,Very High,Low,3,2,Big,Medium
Unacceptable,Very High,Low,3,2,Big,High
Unacceptable,Very High,Low,3,4,Small,Low
Unacceptable,Very High,Low,3,4,Small,Medium
Acceptable,Very High,Low,3,4,Small,High
Unacceptable,Very High,Low,3,4,Medium,Low
Unacceptable,Very High,Low,3,4,Medium,Medium
Acceptable,Very High,Low,3,4,Medium,High
Unacceptable,Very High,Low,3,4,Big,Low
Acceptable,Very High,Low,3,4,Big,Medium
Acceptable,Very High,Low,3,4,Big,High
Unacceptable,Very High,Low,3,5 or More,Small,Low
Unacceptable,Very High,Low,3,5 or More,Small,Medium
Acceptable,Very High,Low,3,5 or More,Small,High
Unacceptable,Very High,Low,3,5 or More,Medium,Low
Acceptable,Very High,Low,3,5 or More,Medium,Medium
Acceptable,Very High,Low,3,5 or More,Medium,High
Unacceptable,Very High,Low,3,5 or More,Big,Low
Acceptable,Very High,Low,3,5 or More,Big,Medium
Acceptable,Very High,Low,3,5 or More,Big,High
Unacceptable,Very High,Low,4,2,Small,Low
Unacceptable,Very High,Low,4,2,Small,Medium
Unacceptable,Very High,Low,4,2,Small,High
Unacceptable,Very High,Low,4,2,Medium,Low
Unacceptable,Very High,Low,4,2,Medium,Medium
Unacceptable,Very High,Low,4,2,Medium,High
Unacceptable,Very High,Low,4,2,Big,Low
Unacceptable,Very High,Low,4,2,Big,Medium
Unacceptable,Very High,Low,4,2,Big,High
Unacceptable,Very High,Low,4,4,Small,Low
Unacceptable,Very High,Low,4,4,Small,Medium
Acceptable,Very High,Low,4,4,Small,High
Unacceptable,Very High,Low,4,4,Medium,Low
Acceptable,Very High,Low,4,4,Medium,Medium
Acceptable,Very High,Low,4,4,Medium,High
Unacceptable,Very High,Low,4,4,Big,Low
Acceptable,Very High,Low,4,4,Big,Medium
Acceptable,Very High,Low,4,4,Big,High
Unacceptable,Very High,Low,4,5 or More,Small,Low
Unacceptable,Very High,Low,4,5 or More,Small,Medium
Acceptable,Very High,Low,4,5 or More,Small,High
Unacceptable,Very High,Low,4,5 or More,Medium,Low
Acceptable,Very High,Low,4,5 or More,Medium,Medium
Acceptable,Very High,Low,4,5 or More,Medium,High
Unacceptable,Very High,Low,4,5 or More,Big,Low
Acceptable,Very High,Low,4,5 or More,Big,Medium
Acceptable,Very High,Low,4,5 or More,Big,High
Unacceptable,Very High,Low,5 or More,2,Small,Low
Unacceptable,Very High,Low,5 or More,2,Small,Medium
Unacceptable,Very High,Low,5 or More,2,Small,High
Unacceptable,Very High,Low,5 or More,2,Medium,Low
Unacceptable,Very High,Low,5 or More,2,Medium,Medium
Unacceptable,Very High,Low,5 or More,2,Medium,High
Unacceptable,Very High,Low,5 or More,2,Big,Low
Unacceptable,Very High,Low,5 or More,2,Big,Medium
Unacceptable,Very High,Low,5 or More,2,Big,High
Unacceptable,Very High,Low,5 or More,4,Small,Low
Unacceptable,Very High,Low,5 or More,4,Small,Medium
Acceptable,Very High,Low,5 or More,4,Small,High
Unacceptable,Very High,Low,5 or More,4,Medium,Low
Acceptable,Very High,Low,5 or More,4,Medium,Medium
Acceptable,Very High,Low,5 or More,4,Medium,High
Unacceptable,Very High,Low,5 or More,4,Big,Low
Acceptable,Very High,Low,5 or More,4,Big,Medium
Acceptable,Very High,Low,5 or More,4,Big,High
Unacceptable,Very High,Low,5 or More,5 or More,Small,Low
Unacceptable,Very High,Low,5 or More,5 or More,Small,Medium
Acceptable,Very High,Low,5 or More,5 or More,Small,High
Unacceptable,Very High,Low,5 or More,5 or More,Medium,Low
Acceptable,Very High,Low,5 or More,5 or More,Medium,Medium
Acceptable,Very High,Low,5 or More,5 or More,Medium,High
Unacceptable,Very High,Low,5 or More,5 or More,Big,Low
Acceptable,Very High,Low,5 or More,5 or More,Big,Medium
Acceptable,Very High,Low,5 or More,5 or More,Big,High
Unacceptable,High,Very High,2,2,Small,Low
Unacceptable,High,Very High,2,2,Small,Medium
Unacceptable,High,Very High,2,2,Small,High
Unacceptable,High,Very High,2,2,Medium,Low
Unacceptable,High,Very High,2,2,Medium,Medium
Unacceptable,High,Very High,2,2,Medium,High
Unacceptable,High,Very High,2,2,Big,Low
Unacceptable,High,Very High,2,2,Big,Medium
Unacceptable,High,Very High,2,2,Big,High
Unacceptable,High,Very High,2,4,Small,Low
Unacceptable,High,Very High,2,4,Small,Medium
Unacceptable,High,Very High,2,4,Small,High
Unacceptable,High,Very High,2,4,Medium,Low
Unacceptable,High,Very High,2,4,Medium,Medium
Unacceptable,High,Very High,2,4,Medium,High
Unacceptable,High,Very High,2,4,Big,Low
Unacceptable,High,Very High,2,4,Big,Medium
Unacceptable,High,Very High,2,4,Big,High
Unacceptable,High,Very High,2,5 or More,Small,Low
Unacceptable,High,Very High,2,5 or More,Small,Medium
Unacceptable,High,Very High,2,5 or More,Small,High
Unacceptable,High,Very High,2,5 or More,Medium,Low
Unacceptable,High,Very High,2,5 or More,Medium,Medium
Unacceptable,High,Very High,2,5 or More,Medium,High
Unacceptable,High,Very High,2,5 or More,Big,Low
Unacceptable,High,Very High,2,5 or More,Big,Medium
Unacceptable,High,Very High,2,5 or More,Big,High
Unacceptable,High,Very High,3,2,Small,Low
Unacceptable,High,Very High,3,2,Small,Medium
Unacceptable,High,Very High,3,2,Small,High
Unacceptable,High,Very High,3,2,Medium,Low
Unacceptable,High,Very High,3,2,Medium,Medium
Unacceptable,High,Very High,3,2,Medium,High
Unacceptable,High,Very High,3,2,Big,Low
Unacceptable,High,Very High,3,2,Big,Medium
Unacceptable,High,Very High,3,2,Big,High
Unacceptable,High,Very High,3,4,Small,Low
Unacceptable,High,Very High,3,4,Small,Medium
Unacceptable,High,Very High,3,4,Small,High
Unacceptable,High,Very High,3,4,Medium,Low
Unacceptable,High,Very High,3,4,Medium,Medium
Unacceptable,High,Very High,3,4,Medium,High
Unacceptable,High,Very High,3,4,Big,Low
Unacceptable,High,Very High,3,4,Big,Medium
Unacceptable,High,Very High,3,4,Big,High
Unacceptable,High,Very High,3,5 or More,Small,Low
Unacceptable,High,Very High,3,5 or More,Small,Medium
Unacceptable,High,Very High,3,5 or More,Small,High
Unacceptable,High,Very High,3,5 or More,Medium,Low
Unacceptable,High,Very High,3,5 or More,Medium,Medium
Unacceptable,High,Very High,3,5 or More,Medium,High
Unacceptable,High,Very High,3,5 or More,Big,Low
Unacceptable,High,Very High,3,5 or More,Big,Medium
Unacceptable,High,Very High,3,5 or More,Big,High
Unacceptable,High,Very High,4,2,Small,Low
Unacceptable,High,Very High,4,2,Small,Medium
Unacceptable,High,Very High,4,2,Small,High
Unacceptable,High,Very High,4,2,Medium,Low
Unacceptable,High,Very High,4,2,Medium,Medium
Unacceptable,High,Very High,4,2,Medium,High
Unacceptable,High,Very High,4,2,Big,Low
Unacceptable,High,Very High,4,2,Big,Medium
Unacceptable,High,Very High,4,2,Big,High
Unacceptable,High,Very High,4,4,Small,Low
Unacceptable,High,Very High,4,4,Small,Medium
Unacceptable,High,Very High,4,4,Small,High
Unacceptable,High,Very High,4,4,Medium,Low
Unacceptable,High,Very High,4,4,Medium,Medium
Unacceptable,High,Very High,4,4,Medium,High
Unacceptable,High,Very High,4,4,Big,Low
Unacceptable,High,Very High,4,4,Big,Medium
Unacceptable,High,Very High,4,4,Big,High
Unacceptable,High,Very High,4,5 or More,Small,Low
Unacceptable,High,Very High,4,5 or More,Small,Medium
Unacceptable,High,Very High,4,5 or More,Small,High
Unacceptable,High,Very High,4,5 or More,Medium,Low
Unacceptable,High,Very High,4,5 or More,Medium,Medium
Unacceptable,High,Very High,4,5 or More,Medium,High
Unacceptable,High,Very High,4,5 or More,Big,Low
Unacceptable,High,Very High,4,5 or More,Big,Medium
Unacceptable,High,Very High,4,5 or More,Big,High
Unacceptable,High,Very High,5 or More,2,Small,Low
Unacceptable,High,Very High,5 or More,2,Small,Medium
Unacceptable,High,Very High,5 or More,2,Small,High
Unacceptable,High,Very High,5 or More,2,Medium,Low
Unacceptable,High,Very High,5 or More,2,Medium,Medium
Unacceptable,High,Very High,5 or More,2,Medium,High
Unacceptable,High,Very High,5 or More,2,Big,Low
Unacceptable,High,Very High,5 or More,2,Big,Medium
Unacceptable,High,Very High,5 or More,2,Big,High
Unacceptable,High,Very High,5 or More,4,Small,Low
Unacceptable,High,Very High,5 or More,4,Small,Medium
Unacceptable,High,Very High,5 or More,4,Small,High
Unacceptable,High,Very High,5 or More,4,Medium,Low
Unacceptable,High,Very High,5 or More,4,Medium,Medium
Unacceptable,High,Very High,5 or More,4,Medium,High
Unacceptable,High,Very High,5 or More,4,Big,Low
Unacceptable,High,Very High,5 or More,4,Big,Medium
Unacceptable,High,Very High,5 or More,4,Big,High
Unacceptable,High,Very High,5 or More,5 or More,Small,Low
Unacceptable,High,Very High,5 or More,5 or More,Small,Medium
Unacceptable,High,Very High,5 or More,5 or More,Small,High
Unacceptable,High,Very High,5 or More,5 or More,Medium,Low
Unacceptable,High,Very High,5 or More,5 or More,Medium,Medium
Unacceptable,High,Very High,5 or More,5 or More,Medium,High
Unacceptable,High,Very High,5 or More,5 or More,Big,Low
Unacceptable,High,Very High,5 or More,5 or More,Big,Medium
